Flame_retardant_AdditionAmount(wt%),FR_B01[C-P],FR_PW5,EP_wt_fraction,Curing_agent_AdditionAmount(wt%),CURING_nCp,Q_thermal,FR_MATS1i,CURING_Mor27p,FR_Eta_betaP_A,FR_F01[C-P],FR_MATS7i,FR_MATS1m,FR_Eta_D_beta,FR_SpDiam_EA(ri),CURING_TDB05r,FR_MATS2m,FR_MATS8m,FR_SHED_AL,FR_JGI3,FR_MATS4i,CURING_Mor09p,FR_AVS_X,FR_SpMin1_Bh(m),FR_P_VSA_LogP_3,CURING_TDB06e,CURING_MaxaasC,FR_GATS4p,FR_P_VSA_charge_8,FR_ChiA_X,FR_GATS2i,CURING_Mor10u,T_max,EEW,FR_QED,FR_IC3,CURING_Mor13p,FR_SpDiam_AEA(ed),FR_MAXDP,FR_GATS8i,FR_GATS7p,FR_IC1,CURING_SpPosA_B(e),FR_JGI5,FR_P_VSA_charge_2,FR_SpPosA_X,FR_GATS1m,CURING_minaasC,FR_stdMW,CURING_Mor26p,FR_SpMax_B(p),FR_SHED_DP,FR_GATS3m,FR_SpMax3_Bh(m),FR_MaxaasC,FR_CATS2D_07_LL,FR_MATS4p,FR_MATS2p,FR_TPSA_efficiency,CURING_Eta_epsi_2,CURING_RBF,FR_CATS2D_06_AL,FR_MATS3p,FR_Eta_FL_A,FR_nLevel10,FR_MCD,FR_stdP,FR_SpMaxA_EA(dm),FR_CATS2D_08_AA,FR_GATS6m,CURING_SPAM
0.0,0.0,0.0,0.0,0.21464811539152562,0.0,0.1692894880205741,0.0,0.0,0.6108284096637342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2748614376350931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15034239950004308,0.0,0.20006687328292996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289577127696071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15039375136595154,0.0,0.14775316469146565,0.0,0.0,0.0,0.18868865579785069,0.0,0.0,0.0
2.212660162695129,0.0,0.0,0.4052960346044765,0.0,0.0,0.10857741032204025,0.0,0.0,0.2889887528151164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20641053073929727,0.0,0.0,0.3226010100836439,0.11119242591151135,0.0,0.0,0.3446324999676285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13034119593194277,0.0888068954483802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7.248594119851708,0.0,0.0,-0.8562589810190884,0.0,0.0,0.0,0.0,0.0,0.0,0.4055091809345909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23695190894117957,0.0,0.0,0.315069497717595,0.0,0.4028711759349756,0.0,0.0,0.0,0.0,0.0,0.32240046164309233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25620436306108374,0.0,0.0,0.8836552945643046,0.0,0.0,0.44391500976208464,0.0,0.0,0.0,0.0,0.0
1.5196526123980236,0.0,0.0,0.26477936029538285,0.28197428447746414,0.0,0.0,0.0,0.0,0.3419600857851418,0.40925030319977684,0.0,0.0,0.0,0.0,0.0,0.28255995084200547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6192132782404547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4433726382618695,0.3263026349310865,0.0,0.0,0.28200503302741264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1005321597694566,0.0,0.0,-0.5966282752706712,-0.4297576396632178,0.0,0.0,0.0,0.0,0.3726072914446612,0.44558231234469325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6322786006552165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370494333420618,0.0,-0.3094334210314763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2142914806519596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12336062048181637,0.0,0.0,0.0,0.0,0.0
1.2659461704852322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294365513511687,0.0,0.0,0.0,0.0,0.7540896729668876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6681235550536503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44251187029956895,0.6643110809600874,0.0,0.0,0.6805452300427867,0.0,0.0,1.4094135507542054,0.0,0.812165373740319,1.4139424090078372,0.0,0.0,0.0,0.0,0.0
0.28997587566904126,0.0,0.0,0.0,0.0,0.0,0.2854264212259973,0.0,0.0,0.278221812144818,0.360713483122565,0.0,0.0,0.0,0.0,0.0,0.19598853704039504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329351077562026,0.0,0.406866634691618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25918411185352963,0.0,0.0,0.18936022090453536,0.0,0.0,0.0,0.0,0.1720966159659323,0.0,0.0,0.0
-0.5993875748473914,0.0,0.0,-0.3888313741058929,0.0,-0.28861264532983866,0.0,0.0,0.0,-0.4044865515722117,-0.3902861768950277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4858486862264797,0.0,0.0,0.0,0.0,0.0,-0.5355769201438549,0.0,0.0,0.0,-0.2638133087383201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2402519490309654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21633208343362487
-1.8973449811257943,-0.4701576143170101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7185077026832581,0.0,0.0,0.0,0.0,0.0,-0.20919906374632108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22975132986566638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3173913093309063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13842983724951097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777714719884071,0.0,0.0,-0.4271167060989289,-0.2599365141717103,0.0,0.0,0.0,0.0
0.0,-0.5576961919110317,0.0,-0.21436288164031905,-0.07821234644394734,0.0,0.0,0.0,0.0,0.0,-0.7819638320653826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12795967731464708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22534362310607192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08012906210865367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2692615481141426,0.0,0.0,0.0,0.0,-0.1458835086821313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5840432030632572,0.0,0.0,0.0,0.0,0.0
